stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,0,0,0
2dpf,4.17,0,0,5.95,10.57,13.28,1.4,4.5,5.38
3dpf,18.25,0.55,3.12,5.1,4.71,33.93,0.44,3.71,3.73
5dpf,7.21,2.1,11.15,9.15,1.64,26.66,2.16,1.36,7.6
10dpf,17.55,0.92,46.05,7.8,5.56,28.53,2.6,3.93,2.74
