stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,1.68
2dpf,0,0,0,0,0,3.25,0,0
3dpf,2.95,1.95,0.4,0.3,0.37,0.63,0.69,2.39
5dpf,0,4.48,0.45,2.83,0,7.93,1.22,5.8
10dpf,1.63,5.44,0,0.7,0,1.62,0,0
