stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.58,0,1.29,0.5,3.39,4.27,0
3dpf,1.3,0,0,0.34,1.66,0,0
5dpf,1.41,0,1.29,0,2.45,1.6,0.55
10dpf,1.3,0.66,0,0,1.01,0,0
