stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,22796.46,253.56,134.05,0,4097.22,106.94,0,368.16,9373.41,9188.27
12hpf,20391.92,448.73,54.78,549.94,6424.94,488.09,44.69,831.94,7537.71,6351.43
14hpf,8855.68,108.56,260.76,254.84,1934.76,75.85,94.1,269.68,2617.62,2024.19
16hpf,14877.43,581.03,649.29,448.48,4803.54,397.98,322.13,649.08,4588.64,5020.31
19hpf,26325.23,122.2,184.52,270.92,2855.89,154.71,226.2,151.59,1125.25,4548.25
24hpf,21732.04,208.79,2789.4,586.22,5897.24,615.28,247.82,74.89,1507.35,2426.01
2dpf,6235.83,57.65,223.36,306.47,4624.28,525.17,132.4,14.3,392.56,606.78
3dpf,6876.75,35.22,21.85,52.07,98.7,162.21,10.93,0,55.86,79.73
5dpf,639.23,7.02,389.01,84.66,505.11,277.27,21.26,13.29,242.06,269.58
10dpf,757.79,13.21,124.82,11.72,3.41,31.94,0.76,0,12.37,9.62
