stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.75,0,0,0,51.97,0,0,0,39.54,37.73
12hpf,231.01,14.49,6.6,7.19,27.09,16.49,0,16.79,113.73,70.59
14hpf,98.01,0,5,17.9,12.87,2.44,0,0,32.94,35.74
16hpf,114.9,7.41,9.13,14.51,88.48,34.28,5.57,7.43,81.83,74.57
19hpf,43.34,0,1.67,3.37,15.41,3.16,0,1.67,9.53,21.83
24hpf,41.08,1.86,17.74,6.04,16.86,1.79,1,0.83,20.91,12.1
2dpf,258.77,10.42,65.62,48.26,107.81,168.44,37.64,3.35,54.86,109.14
3dpf,419.43,28.65,20.11,24.46,16.24,186.31,8.86,0,15.18,43.59
5dpf,75.87,16.5,69.89,78.22,20.29,205.32,29.74,4.88,39.2,160.48
10dpf,202.03,35.43,66.07,35.97,12.31,118.79,19.82,0,13.54,26.97
