stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.65,0
2dpf,1.37,0,0.76,1.18,1.41,0,0.72,0.92
3dpf,7.45,0,0,0,1.69,0.43,0,0.56
5dpf,0.67,0.34,0.29,0,2.88,1.32,0,3.7
10dpf,1.75,0,1.34,0,2.65,0,0,0
