stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.68,0.74,0.68,0,1.46
3dpf,11.96,0.31,1.61,0,2.25,0.34,0.79
5dpf,1.38,0.79,0.98,1.1,9.14,1.33,0.8
10dpf,16.81,0,1.57,0,3.34,1.21,0
