stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,1.19,4.29,0,0,0,1.01,0,0.79,1.14
5dpf,3.1,70.27,1.22,1.76,0,15.31,0.34,1.33,11.65
10dpf,2.96,85.77,0,0.43,2.21,1.62,0,3.23,5.24
