stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,2.37,0
2dpf,0,0,0,0,0,1.84
3dpf,2.84,0,0.53,9.45,0.36,0.34
5dpf,1.65,0.88,0.61,4.2,0.29,0.33
10dpf,1.3,0,0,6.62,0,1.21
