stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,2.15,1.77,0,0,0
19hpf,0,0,4.1,0,0,0,26.46
24hpf,0,0,10.62,0,0,0,29.01
2dpf,4.24,0,2.93,1.5,2.61,1.57,61.69
3dpf,1.58,0.44,2.12,0,4.11,0,6.55
5dpf,1.61,0,20.19,0,8.34,0.5,24.8
10dpf,0,0,41.04,0,2.03,0.43,5.39
