stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
14hpf,0,0,2.3,0
2dpf,0,0.95,1.66,0
3dpf,18.07,0,17.42,0
5dpf,0.93,0,1.68,0.39
10dpf,5.02,0,8.75,0
