stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm
24hpf,0,0.84,0,0,0
2dpf,0,0.6,1.43,0,0
3dpf,0,0,0,0.34,0.4
5dpf,0,0.46,0,0,0
10dpf,0.74,0,0,0.49,0
