stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.2,0,1.52,0,3.9,0,0,0,0
3dpf,58.64,0,0.34,0,5.78,0.43,0,0.29,0
5dpf,3.37,0.8,1.98,0.85,10,1.73,0,0.73,1.09
10dpf,246.06,2.38,2.85,0,3.37,0,0.51,1.79,0.49
