stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,32.5,0,0,0,22.28,0,0,9.4,15.86,17.48
12hpf,147.34,5.98,0,4.51,17.03,4.03,0,0,54.75,58.16
14hpf,186.33,0,17.31,40.5,54.19,27.51,4.08,5.03,148.84,160.23
16hpf,451.7,7.29,99.27,59.49,102.07,210.11,28.1,24.2,403.69,237.75
19hpf,91.82,2.43,19.28,23.45,28.96,5.84,7.98,0,67.94,29.31
24hpf,46.49,29.98,63.83,0,7.07,0.93,1.97,1.09,27.91,19.34
2dpf,220.68,4.2,33.89,14.08,72.37,122.04,38.06,2.13,58.38,70.47
3dpf,563.93,7.64,18.3,21.3,11.73,177.58,8.85,0,15.8,36.03
5dpf,152.87,24.36,69.53,70.6,24.57,388.15,86.06,8.93,76.44,240.82
10dpf,622.57,28.48,97.52,33.89,14.92,130.77,25.66,0.9,33.68,59.47
