stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.82,0,0.94,1.78,1.05,1.85,0
3dpf,2.96,0.56,0,0,1.46,0,0.73
5dpf,0,0,0,2.02,0,0.29,0.58
10dpf,4.27,0,0,0,0.4,0,0.61
