stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.87,0,0,1.03,0.81,3.95,0.77,2.13
3dpf,1.37,0,0,0,0,1.48,0,0
5dpf,0.75,0.6,4.1,0.51,0.76,0.29,0,1.24
10dpf,0.49,0,3.95,0.75,0,2.87,0,0
