stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,1.63,0,1.35,0,0,1.15,0.51
3dpf,2.61,8.33,0,1.02,2.36,0,0,0,0
5dpf,1.96,8.12,0.48,1.21,7.17,1.01,0.37,0.44,2.07
10dpf,5.61,102.46,1.06,0.62,4.68,0,0,1.03,1.57
