stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,4.43,0,1.15,0,0,0
3dpf,1.62,0,0.31,57.27,0.42,3.77,0,0,0
5dpf,1.6,0,0.64,243,0,3.63,0.42,0.44,1.5
10dpf,12.28,1.71,2.73,367.32,1.99,11.09,0,3.06,4.24
