stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.33,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,1.5
2dpf,46.09,0.55,1.9,0,6.95,1.93,2.11,0.67,0
3dpf,9.79,11.43,0,0,6.12,0.74,0,0,0
5dpf,67.81,3.59,0.31,1.03,8.17,4.83,0.3,0.81,1.19
10dpf,19.4,6.98,0,0,1.6,1.87,0,0,0.5
