stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.87,0,1.31,0,0,0,0
3dpf,4.19,0.33,0.58,0.29,0,0,1.06
5dpf,0.41,0,4.12,0,0,0.96,3.78
10dpf,7.1,6,2.63,0,1.8,0,5.64
