stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.83,0,8.62,0,9.01,0,0,11.6,0,148.15
12hpf,155.25,34.65,7.27,4.52,78.87,16.91,0,85.05,52.73,290.9
14hpf,15.2,4.98,5.39,0,8.01,4.8,0,8.52,10.56,292.58
16hpf,54.42,31.63,5.35,9.17,39.82,25.96,3.57,36.51,31.04,318.92
19hpf,22.76,1.69,1.64,3.34,1.65,1.67,0,2.16,0,203.15
24hpf,69.95,0.96,26.97,10.22,28.2,20.32,14.55,4.1,27.61,198.29
2dpf,420.79,12.54,39.71,54.35,162.6,394.86,55.98,17.23,119.36,363.5
3dpf,996.27,26.21,18.68,41.02,44.75,527.61,12.17,0.53,26.76,120.69
5dpf,155.84,35.25,73.26,82.85,33.29,508.23,43.91,22.74,66.19,473.5
10dpf,615.64,42,73.8,51.78,28.06,404.6,28.53,0,38.42,109.36
