stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.94,0,0,0
2dpf,2.55,0,0,4.59,0,0.52,1.17
3dpf,6.64,0,0,9.98,0.69,0,0
5dpf,4.26,0.54,0,72.31,2.86,0,0.74
10dpf,8.14,2.87,0.82,20.48,2.5,0,0
