stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,0,393.17
12hpf,0,0,0,0,0,0,15.74
14hpf,0,0,0,0,0,0,43.96
2dpf,4.94,0,0,0,0.6,1.22,1.4
3dpf,1.22,0.79,0,0,0,0.74,0
5dpf,2.67,0.48,0.61,0.69,0,0,0
10dpf,10.25,0,0,3.85,0,2.43,0.73
