stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.55,0,0.72
3dpf,2.22,0,1.93,0,0.92
5dpf,0.29,1.24,1.67,0,0.3
10dpf,2.23,0,2.24,1.02,1.18
