stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,6.59,0
2dpf,11.49,0,8.67,2.47,3,0,0,2.71,0.62
3dpf,6.28,1.37,3.92,0.69,11.33,0,0,0.29,1.7
5dpf,9.01,1.65,9.25,1.02,3.83,2.53,0.75,1.81,3.55
10dpf,5.93,2.79,7.14,0.73,0.61,2.01,0,0,2.49
