stage,central_nervous_system,endoderm,mesenchyme,periderm
2dpf,0.68,0,0,3.63
3dpf,0.84,0.33,0.54,0.31
5dpf,0.38,0,1.75,1.18
10dpf,2.72,0,0.38,2.17
