stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,193.27,0,0,0,63.22,0,0,14.1,89.46,64.88
12hpf,271.54,10.35,8.76,9.83,83.75,13.15,0,20.04,166.5,63.88
14hpf,389.77,10.73,45.44,23.19,72.27,24.88,2.3,7.57,169.4,62.35
16hpf,959.14,25.08,98.09,80.18,329.67,148.88,36.56,29.78,523.23,353.55
19hpf,892.59,5.15,16.62,20.27,116.75,58.39,29.96,1.78,125.21,188.48
24hpf,1510.86,26.45,190.23,45.42,308.9,172.91,104.2,5.63,832.75,236.93
2dpf,876.03,49.37,121.07,69.58,308.52,524.73,112.53,4.54,232.35,116.39
3dpf,1548.17,73.98,35.26,48.89,26.81,317.01,16.12,0,32.98,67.27
5dpf,236.02,28,122.93,120.64,48.19,636.24,55.47,18.79,150.34,367.8
10dpf,728.42,77.19,100.42,93.47,40.04,500.02,27.87,0.73,89.33,80.2
