stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.45,0,0,0,0,0
19hpf,1.56,0,0,0,0,0
24hpf,11.24,0,1.81,1.33,0,0
2dpf,38.15,2.39,7.4,13.71,2.8,1.73
3dpf,15.92,0.39,3.02,25.21,0.75,1.15
5dpf,15.9,3.52,4.5,25.74,3.25,2.46
10dpf,8.64,0.86,0,24.69,0.47,0
