stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0.58,0,2.56,0.57,0.5,0,0
3dpf,132.26,0.67,0.48,0.41,0.79,0.65,0,1.14,1.17
5dpf,4.69,0,2.02,1.4,0,8.68,0,0.64,2.9
10dpf,89.86,0,0,0.45,0,0.63,0,0,0
