stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,7.87
14hpf,0,0,0,0,0,0,0,3.22
16hpf,0,0,12.75,0,0,0,35.15,57.93
19hpf,0,0,1.51,0,0,0,0,19.09
24hpf,0.91,0,0,0,0,0,5.8,25.29
2dpf,29.03,0,2.81,7.25,1.87,4.83,3.61,167.63
3dpf,6.85,0.93,0,1.79,0,3.73,2.67,17.91
5dpf,1.39,0,7.04,6.82,0,4.93,5.66,125.9
10dpf,2.23,3.07,8.04,9.36,0.53,3.24,9.51,34.89
