stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.41,0,0,0,0,0.52,2.09,0.83
3dpf,4.58,0,0,0,3.03,0,0,0.78
5dpf,1.28,1.34,1.37,0.79,2.35,2.22,0.94,1.72
10dpf,4.62,0,0.43,0.45,3.98,0,0,0
