stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.99,0,0.62,0
3dpf,4.72,0,1.17,0,0,0
5dpf,1.33,0.31,1.47,0,0,0.31
10dpf,1.59,0,1.84,0.37,0.94,0
