stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,26.51,1.81,4.9,0
3dpf,1.5,0,0.5,0.35
5dpf,0.95,0,0,0.52
10dpf,0.79,0,0,0
