stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,17.75,0,0,0,0,0,0
16hpf,21.63,0,0,1.64,0,0,0
19hpf,10.15,0,0,0,0,0,0
2dpf,0.76,0,0.95,0,1.35,1.74,0
3dpf,16.46,0.36,2.63,1.5,4.98,1.91,0.6
5dpf,0,0,0,0,2.16,0.36,0.33
10dpf,4.87,0,5.16,0,1.13,2.65,0.41
