stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.98,0,0,1.79,1.02,0,2.23
3dpf,0.36,0.29,0,0,0.34,0,0
5dpf,1.25,8.93,2.38,0.89,0.92,0,0.69
10dpf,0,2.08,0.4,0,4.26,0.74,0
