stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,10.9,0,0,0,0,0,0
2dpf,7.93,3.01,0.9,0.86,1.15,0,1.18
3dpf,7.68,0.7,0,0,5.07,0,0.37
5dpf,1.71,11.86,0.42,0.97,1.73,0.43,1
10dpf,2.67,3.1,0.73,0,1.67,0.89,0
