stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.42,0,2.1,0.66,4.64,0,1.34,3.78
3dpf,5.33,0,0.46,0.91,5.34,0,0,1.05
5dpf,0.61,0.74,0,0,3.25,0,0,3.01
10dpf,3.81,0.43,0,0,2.5,0.77,0,0
