stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.77,0,0
2dpf,1.38,0.55,0,1.37,0.52,0.49,0,0,3.07
3dpf,19.56,0,0.87,0.4,2.96,30.93,0,1.11,2.14
5dpf,7.06,1.02,0.69,0.36,0.8,13.67,0.3,2.05,9.23
10dpf,19.77,1.3,0.41,0,1.02,32.4,0,0.86,0
