stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.04,0,0.55,0.51,0
3dpf,27.94,0,6.22,0,2.59
5dpf,0.77,2.01,16.83,0,5.62
10dpf,26.75,0,6.29,0,2.94
