stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,2.54
2dpf,5.61,0,0,2.12,1.67,1.77,9.69
3dpf,6.68,0.39,0,0,0,0,1.07
5dpf,6.41,0.85,0,0,0.31,0.64,6.73
10dpf,9.42,0.52,1.17,0,0.71,0,0
