stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.19,1.29,0,0,0.89,1.4,0
3dpf,1.68,0,0.65,0,4.7,0.46,0.54
5dpf,1.18,0,0,0,5.91,0,1.54
10dpf,1.35,0.78,1.55,0.86,8.86,0,0
