stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.48
14hpf,3.22,0,0,0,0,0,2.55,0
16hpf,1.66,0,0,0,0,0,0,5.65
19hpf,17.73,0,1.52,0,0,0,0,16.74
24hpf,4.02,0.93,6.75,11.53,0.85,0,1.73,0
2dpf,17.73,1.44,9.42,31.87,0,0.49,0,10.45
3dpf,20.47,0.29,0,11.25,0,0,0.37,0.73
5dpf,76.58,4.19,1.07,9.5,0,0.35,2.39,8.18
10dpf,71.77,0,0,18.55,0,0,1.28,4.4
