stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.86,0
2dpf,1.27,0,1.5,1.98,0,0.96
3dpf,2.54,0,0,1.09,0,0.56
5dpf,0,0.68,0,0.52,0.32,3.12
10dpf,1.23,0,0,1.93,3.25,0
