stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,286.68,0,0,0,0,0,0,0,0,0
12hpf,12.59,0,10.97,0,0,0,0,0,0,0
14hpf,2.26,0,0,0,0,0,0,0,2.54,13.32
16hpf,0,0,0,0,0,0,0,0,0,89.2
19hpf,0,0,0,0,0,0,0,0,0,181
24hpf,0,0,0,0,0,0,0,0,0,91.19
2dpf,36.65,0,0.5,0,3.69,2.33,0,0.66,0,12.58
3dpf,103.92,18.34,1.3,17.97,2.17,13.86,0,0,0.77,191.56
5dpf,286.97,124.79,63.94,229.4,40.33,512.24,27.18,15.12,104.64,1573.1
10dpf,5622.97,394.65,134.05,473.69,97.97,631.49,29.87,1.11,503.74,1743.18
