stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.75,0,0
3dpf,3.56,0,1.16,1.69,0,0
5dpf,0.73,0,0.59,2.48,0,0.37
10dpf,0.95,0.59,0,1.31,0.38,0
