stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.85,0
2dpf,7.4,0.9,0,5.35,7.9,0,0,3.29,2.11
3dpf,19.32,0,0,1.74,5.62,0,0,0.57,0.76
5dpf,2.1,0.36,0.29,0.7,8.36,2.55,0.49,1.3,3.09
10dpf,10.24,0,4.31,0,6.54,0,0,0,2.49
