stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3.22,0,0,0,0,0,0,0
2dpf,55.32,0,0.82,1.58,13.17,1.61,0,3.96
3dpf,251.69,0,0,0,4.7,0,0,0
5dpf,4.83,0,0.74,0,7.55,0,0.32,1.07
10dpf,84.41,1.29,1.79,0,2.47,0,0,0
