stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,176.58,10.47,8.74,0,66.6,12.51,0,14.22,111.04,115.76
12hpf,31.16,3.69,4.37,0,4.08,2.01,0,1.93,14.47,21.58
14hpf,163.67,2.49,28.74,14.31,32.72,7.52,0,4.75,44.89,74.37
16hpf,334.21,39.35,45.45,24.47,141.96,49.58,15.9,15.44,151.63,154.57
19hpf,268.46,4.03,7.34,10.75,31.99,6.87,7.82,0,4.82,61.92
24hpf,71.62,1.81,1.73,3.52,20.99,8.15,6.41,0.89,12.83,11.25
2dpf,425.83,8.46,45.01,113.78,216.94,393.76,44.61,14.5,94.46,315.12
3dpf,1225.64,12.5,15.86,37.22,62.46,531.41,17.54,0,40.46,140.93
5dpf,458.9,36.73,100.57,197.69,95.18,1195.27,96.46,37.62,162.06,757.71
10dpf,3751.75,140.34,130.22,241.69,142.38,2118.17,108.44,0,292.59,385.11
