stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.76,0,0,0,2.08,2.94,0.55,0.74,1.25
3dpf,5.41,0,0.45,0,0,0.97,0,0.42,0
5dpf,1.22,0.32,0,2.22,0,5.96,0.85,0.87,1.11
10dpf,1.2,0,0.56,1.12,0,0,0,0,0.83
