stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.87,1.3,0.55,4.37,0,0,1.02
3dpf,12.45,0,0.62,7.73,0,0,0.53
5dpf,0.93,0,0,4.45,2.14,1.41,1.37
10dpf,17.95,0,0,5.73,0,0,0
