stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.91,0,0.91,0,0,0,0
2dpf,15.99,1.84,4.43,24.65,29.45,2.32,1.54,15.01,29.5
3dpf,16.65,0.36,2.34,2.93,33.05,0,0,1.71,1.35
5dpf,5.33,1.19,4.62,5.19,52.47,1.34,1.19,5.21,12.46
10dpf,17.05,3.15,3.06,1.97,41.85,0.41,0,2.34,2.33
