stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.78,0.56,0,1.26,0,0.7,0
3dpf,0.41,0.93,0,0,0,0,0.46
5dpf,6.06,1.16,0,0,5.65,0,20.09
10dpf,0,0.41,0.52,0,0.48,0,23.82
