stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,30.69,0,0,24.27,0,0
12hpf,4.17,7.47,0,8.77,32.27,0,0,290.22,5.62,2.78
14hpf,82.49,3.3,48.16,40.84,120.1,2.74,0,187.04,107.9,19.38
16hpf,38.18,4.12,241.64,30.8,125.43,0,3.7,198.42,946.86,12.69
19hpf,63.87,0,19.22,10.34,17.82,1.57,135.91,44.94,62.37,1.59
24hpf,51.14,1.98,1.9,11.51,21.66,2.96,53.44,18.71,2302.62,8.37
2dpf,117.3,41.82,15.92,112.2,49.72,79.23,49.2,7.53,410.21,23.99
3dpf,49.79,12.13,0.99,89.21,19.86,99.1,6.89,0.53,45.4,1.23
5dpf,78.56,11.46,13.15,254.02,40.03,249.45,38.02,13.65,132.63,26.91
10dpf,97.69,55.11,4.69,240.35,103.16,372.05,22.22,2.19,75.16,2.59
