stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,17.08,0,2.15,0,112.83,271.13,0,263.14,2.47
3dpf,18.64,0,0.89,0,13.32,236.03,0,43.76,0.3
5dpf,3.8,4.75,2.09,2.9,7.98,394.04,1.22,161.15,6.49
10dpf,20.74,0,0.48,0,1.83,87.01,0,22.71,0.82
