stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.58,0,3.06,1.86,2.3
3dpf,14.85,0,5.67,0.4,0
5dpf,1.8,0.9,8.08,1.69,0.3
10dpf,0.42,0,1.34,1.9,0
