stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,7.74,0,3.49,4.26
3dpf,0.58,0.43,0.69,4.44
5dpf,2.23,0,1.81,9.72
10dpf,0.45,0,0.4,3.91
