stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,1.51,0,0,0
2dpf,19.24,0,0.58,2.16,9.41,0.67,3.13
3dpf,145.68,0,0,0,4.91,0,0
5dpf,5.67,0,0.56,0,7.66,2.01,8.21
10dpf,61.52,0.94,0.42,0.43,4.05,0.92,0
