stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,9.36,0,0,0,1.75,4.44,0
19hpf,5.14,0,0,0,0,0,0
24hpf,12.96,0,2.35,1.21,0,0,0
2dpf,72.3,0,1.52,1.91,2.87,0.73,4.49
3dpf,34.78,0,1.47,0.5,4.43,0,0.63
5dpf,69.76,0.53,0.37,0.74,7.33,0,5.71
10dpf,26.93,0.45,1.21,0.71,3.32,0,0.88
