stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.61,0,0,4.1,0,0.61,0,0,0
3dpf,0.39,0,0,0,0,0.68,0,0,0
5dpf,7.68,41.42,2.49,3.06,1.07,25.14,0.69,2.44,6.64
10dpf,0,0,0,0,0.65,0,0,0,2.01
