stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.46,0
19hpf,0,0,0,0,0,0,2.03,0
24hpf,9.99,0,0,0,0,0,2.28,0
2dpf,6.37,0,0,0.82,0.58,8.86,1.78,0.61
3dpf,6.49,0.46,0,0.32,7.24,0.34,0,0
5dpf,5.43,5.12,0,0,2.74,0,0,1.33
10dpf,10.81,3.99,0.89,0,15.96,1.28,0.54,0
