stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,33.18
14hpf,0,0,0,0,0,89.77
19hpf,0,0,0,0,0,61.13
24hpf,0,0,0,0,0,7.86
2dpf,2.97,0,0,0.55,1.14,92.99
3dpf,4.37,0,0,0,1.97,29.75
5dpf,0,0.65,0.75,1.15,1.75,103.74
10dpf,0.76,0,0.6,0.61,0,33.68
