stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.63,1.58,1.86,0,2.35,17.81,0.5,0.53
3dpf,17.62,0,0,0.76,0.31,0,0,0.46
5dpf,1.04,0.4,0,0,6.85,6.23,1.14,0.96
10dpf,93.14,0,0,0,1.24,4.4,0,0.55
