stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.45,0,0,0,0,0,0,0
2dpf,9.72,0,0,4.12,2.41,0.69,0,1.15
3dpf,46.67,0,0,1.38,5.74,0.62,0,1.72
5dpf,4.55,0.68,0.88,0,2.43,0.5,1.28,10.81
10dpf,46.58,0,0,0.87,1.99,0,0,2.86
