stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.02,0,0,0,0,0,0,0,0,0
12hpf,10.7,0,6.31,1.84,3.64,0,0,3.91,4.73,5.74
14hpf,0,0,0,0,2.33,0,0,0,2.31,4.89
16hpf,22.97,1.68,3.89,8.92,8.9,3.57,1.62,1.87,8.7,1.86
19hpf,31.88,1.94,0,0,6.46,0,0,0,1.59,27.01
24hpf,16.76,1.38,0.92,1.81,8.1,4.66,1.74,0,10.65,4.73
2dpf,208.24,5.28,19.5,19.27,78.51,144.5,22.08,1.42,61.5,63.94
3dpf,282.73,16.47,2.51,16.92,8.75,113.73,3.16,0,10.29,19.89
5dpf,78.81,10.52,18.05,47.72,23.08,226.69,17.45,7.1,42.07,75.81
10dpf,202.44,24.56,9.33,32.98,10.55,147.1,6.35,0,15.74,18.41
